Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,152160
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:55,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.005808600000000053
08/13/2026 18:52:55,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:52:55,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,11
08/13/2026 18:52:55,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.21875
08/13/2026 18:52:55,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.03125
08/13/2026 18:52:55,System.Runtime,dotnet.process.memory.working_set (By),Metric,46391296
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3048
08/13/2026 18:52:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:55,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:55,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.03176099999999993
08/13/2026 18:52:55,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1420260064
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:52:56,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:52:56,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,7
08/13/2026 18:52:56,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:52:56,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:52:56,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:52:56,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,57
08/13/2026 18:52:56,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:52:56,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,95
08/13/2026 18:52:56,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,223192
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:56,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00041079999999993344
08/13/2026 18:52:56,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:52:56,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
08/13/2026 18:52:56,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.0625
08/13/2026 18:52:56,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.03125
08/13/2026 18:52:56,System.Runtime,dotnet.process.memory.working_set (By),Metric,46391296
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,4608
08/13/2026 18:52:56,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:56,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:56,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.031943000000000055
08/13/2026 18:52:56,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1432243320
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:52:57,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:52:57,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:52:57,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,55
08/13/2026 18:52:57,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,93
08/13/2026 18:52:57,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,152536
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:57,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:52:57,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.015625
08/13/2026 18:52:57,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.078125
08/13/2026 18:52:57,System.Runtime,dotnet.process.memory.working_set (By),Metric,46391296
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3072
08/13/2026 18:52:57,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:57,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:57,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.03233599999999992
08/13/2026 18:52:57,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1386335832
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:52:58,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:52:58,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,349
08/13/2026 18:52:58,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:52:58,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:52:58,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:52:58,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,55
08/13/2026 18:52:58,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:52:58,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,93
08/13/2026 18:52:58,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,81960
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:58,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0032597000000000875
08/13/2026 18:52:58,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:52:58,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,4
08/13/2026 18:52:58,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.234375
08/13/2026 18:52:58,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.03125
08/13/2026 18:52:58,System.Runtime,dotnet.process.memory.working_set (By),Metric,46395392
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,1488
08/13/2026 18:52:58,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:58,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:58,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.032416
08/13/2026 18:52:58,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1392125344
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:52:59,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:52:59,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,370
08/13/2026 18:52:59,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:52:59,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:52:59,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:52:59,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,55
08/13/2026 18:52:59,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:52:59,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,94
08/13/2026 18:52:59,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,32104
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:59,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00475189999999992
08/13/2026 18:52:59,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:52:59,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,6
08/13/2026 18:52:59,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.078125
08/13/2026 18:52:59,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.078125
08/13/2026 18:52:59,System.Runtime,dotnet.process.memory.working_set (By),Metric,46403584
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,384
08/13/2026 18:52:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:52:59,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:52:59,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.031367000000000034
08/13/2026 18:52:59,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1402138088
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:53:00,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:53:00,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,6
08/13/2026 18:53:00,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:53:00,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:53:00,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:53:00,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,56
08/13/2026 18:53:00,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:53:00,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,94
08/13/2026 18:53:00,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,26208
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:00,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00015540000000002774
08/13/2026 18:53:00,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:53:00,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
08/13/2026 18:53:00,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.1875
08/13/2026 18:53:00,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.03125
08/13/2026 18:53:00,System.Runtime,dotnet.process.memory.working_set (By),Metric,46354432
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,264
08/13/2026 18:53:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:00,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:00,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.03229899999999997
08/13/2026 18:53:00,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1411052176
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:53:01,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:53:01,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:53:01,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,56
08/13/2026 18:53:01,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,94
08/13/2026 18:53:01,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,16808
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:01,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:53:01,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.03125
08/13/2026 18:53:01,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.046875
08/13/2026 18:53:01,System.Runtime,dotnet.process.memory.working_set (By),Metric,46354432
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,48
08/13/2026 18:53:01,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:01,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:01,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.032101000000000046
08/13/2026 18:53:01,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1412325768
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14565376
08/13/2026 18:53:02,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:53:02,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:53:02,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,55
08/13/2026 18:53:02,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,90
08/13/2026 18:53:02,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,222792
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:02,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:53:02,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.984375
08/13/2026 18:53:02,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.03125
08/13/2026 18:53:02,System.Runtime,dotnet.process.memory.working_set (By),Metric,46354432
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,4608
08/13/2026 18:53:02,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:02,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:02,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.03259100000000004
08/13/2026 18:53:02,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1365367848
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,14569472
08/13/2026 18:53:03,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.assembly.count ({assembly}),Metric,16
08/13/2026 18:53:03,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
08/13/2026 18:53:03,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,53
08/13/2026 18:53:03,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,89
08/13/2026 18:53:03,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,560
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,248528
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,8184
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,308888
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:03,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.timer.count ({timer}),Metric,0
08/13/2026 18:53:03,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
08/13/2026 18:53:03,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.09375
08/13/2026 18:53:03,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.046875
08/13/2026 18:53:03,System.Runtime,dotnet.process.memory.working_set (By),Metric,46354432
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,456
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,32
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,6432
08/13/2026 18:53:03,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
08/13/2026 18:53:03,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
